customer_id,recency,frequency,monetary,avg_order_value,total_items,distinct_categories,first_purchase,last_purchase,tenure_days,R_score,F_score,M_score,RFM_score,cluster,segment
C01791,2,2,968.13,161.355,9,5,2026-04-07,2026-06-29,85,5,1,1,7,0,Promising
C01792,144,4,2082.17,208.217,22,4,2025-03-29,2026-02-07,459,2,3,2,7,6,Potential Loyalists
C01793,282,9,4133.96,229.66444444444446,31,6,2024-08-01,2025-09-22,699,2,4,3,9,6,Potential Loyalists
C01794,9,4,2216.9300000000003,246.32555555555558,16,5,2025-04-20,2026-06-22,437,5,3,2,10,6,Potential Loyalists
C01796,79,6,1935.19,138.22785714285715,35,6,2024-09-19,2026-04-13,650,3,3,2,8,6,Potential Loyalists
C01798,77,8,4797.7,299.85625,34,6,2025-05-08,2026-04-15,419,3,4,3,10,4,Loyal Customers
C01799,138,4,5361.34,446.77833333333336,24,5,2025-04-23,2026-02-13,434,2,3,4,9,4,Loyal Customers
C01800,34,2,223.49,74.49666666666667,5,3,2025-09-06,2026-05-28,298,4,1,1,6,3,Hibernating
C01801,225,3,2185.85,312.2642857142857,17,5,2024-05-20,2025-11-18,772,2,2,2,6,6,Potential Loyalists
C01802,96,15,10452.92,307.43882352941176,69,6,2024-03-24,2026-03-27,829,3,5,4,12,5,Champions
C01803,3,33,27149.02,357.2239473684211,150,6,2024-04-15,2026-06-28,807,5,5,5,15,5,Champions
C01804,22,19,19533.49,591.9239393939395,64,6,2024-06-05,2026-06-09,756,5,5,5,15,5,Champions
C01805,424,5,4297.75,429.775,18,5,2024-03-02,2025-05-03,851,1,3,3,7,1,Needs Attention
C01806,17,7,2104.75,150.33928571428572,28,6,2025-05-01,2026-06-14,426,5,4,2,11,6,Potential Loyalists
C01807,56,3,2664.25,444.0416666666667,12,4,2025-05-02,2026-05-06,425,4,2,3,9,0,Promising
C01808,64,11,9035.44,475.54947368421057,40,5,2024-11-20,2026-04-28,588,3,4,4,11,4,Loyal Customers
C01810,88,3,2290.45,286.30625,18,5,2025-10-22,2026-04-04,252,3,2,2,7,0,Promising
C01811,111,9,7903.66,359.2572727272727,45,5,2024-05-30,2026-03-12,762,3,4,4,11,5,Champions
C01813,5,16,19522.09,527.6240540540541,81,6,2025-03-06,2026-06-26,482,5,5,5,15,4,Loyal Customers
C01814,46,8,12294.62,534.5486956521739,45,6,2025-04-27,2026-05-16,430,4,4,5,13,4,Loyal Customers
C01815,411,1,3544.21,886.0525,9,2,2025-05-16,2025-05-16,411,1,1,3,5,1,Needs Attention
C01816,38,13,11875.630000000001,282.7530952380953,93,6,2024-06-21,2026-05-24,740,4,5,5,14,5,Champions
C01817,5,3,4509.69,409.97181818181815,24,4,2024-10-12,2026-06-26,627,5,2,3,10,6,Potential Loyalists
C01819,102,3,958.6,191.72,11,4,2025-01-19,2026-03-21,528,3,2,1,6,6,Potential Loyalists
C01820,416,7,6347.379999999999,453.3842857142857,28,5,2024-04-04,2025-05-11,818,1,4,4,9,1,Needs Attention
C01821,9,14,10913.2,294.9513513513514,76,6,2024-07-11,2026-06-22,720,5,5,4,14,5,Champions
C01825,1,7,3883.13,242.695625,31,6,2025-10-29,2026-06-30,245,5,4,3,12,4,Loyal Customers
C01826,78,11,15101.46,539.3378571428572,61,6,2024-11-03,2026-04-14,605,3,4,5,12,5,Champions
C01827,15,41,47334.38,487.98329896907217,178,6,2024-03-10,2026-06-16,843,5,5,5,15,5,Champions
C01828,23,3,3234.34,404.2925,20,4,2025-12-26,2026-06-08,187,4,2,3,9,0,Promising
C01829,5,7,8307.27,437.2247368421053,41,5,2024-06-13,2026-06-26,748,5,4,4,13,5,Champions
C01830,13,20,19926.379999999997,510.93282051282046,87,6,2025-05-08,2026-06-18,419,5,5,5,15,4,Loyal Customers
C01831,12,38,40137.62,456.1093181818182,155,6,2024-04-19,2026-06-19,803,5,5,5,15,5,Champions
C01832,239,8,12841.91,493.9196153846154,55,6,2025-02-23,2025-11-04,493,2,4,5,11,4,Loyal Customers
C01833,468,4,747.74,106.82000000000001,14,5,2024-11-17,2025-03-20,591,1,3,1,5,2,At Risk
C01834,51,3,796.51,199.1275,7,3,2025-08-27,2026-05-11,308,4,2,1,7,0,Promising
C01835,32,16,13334.1,380.9742857142857,70,6,2025-03-22,2026-05-30,466,4,5,5,14,4,Loyal Customers
C01836,70,6,1363.61,136.361,17,6,2024-11-07,2026-04-22,601,3,3,2,8,6,Potential Loyalists
C01838,141,8,6054.03,336.335,34,6,2024-05-26,2026-02-10,766,2,4,4,10,6,Potential Loyalists
C01839,297,5,3841.6099999999997,240.10062499999998,32,5,2025-01-28,2025-09-07,519,1,3,3,7,1,Needs Attention
C01840,27,9,6560.22,345.27473684210526,33,6,2025-08-02,2026-06-04,333,4,4,4,12,4,Loyal Customers
C01841,163,1,863.48,431.74,5,2,2026-01-19,2026-01-19,163,2,1,1,4,0,Promising
C01842,92,7,3498.07,194.33722222222224,36,6,2025-01-13,2026-03-31,534,3,4,3,10,6,Potential Loyalists
C01843,96,4,2656.0299999999997,204.30999999999997,20,4,2025-06-09,2026-03-27,387,3,3,2,8,0,Promising
C01844,63,7,8165.42,480.31882352941176,32,4,2025-08-06,2026-04-29,329,3,4,4,11,4,Loyal Customers
C01845,27,2,2843.8399999999997,473.9733333333333,12,4,2024-08-16,2026-06-04,684,4,1,3,8,6,Potential Loyalists
C01846,401,1,420.85,140.28333333333333,7,2,2025-05-26,2025-05-26,401,1,1,1,3,2,At Risk
C01847,382,1,621.54,207.17999999999998,7,3,2025-06-14,2025-06-14,382,1,1,1,3,2,At Risk
C01848,79,12,8804.58,275.143125,53,6,2024-05-27,2026-04-13,765,3,5,4,12,5,Champions
C01849,17,3,4449.84,556.23,18,5,2025-10-01,2026-06-14,273,5,2,3,10,0,Promising
C01850,162,5,1397.53,116.46083333333333,20,6,2024-03-12,2026-01-20,841,2,3,2,7,6,Potential Loyalists
C01851,2,1,159.13,53.04333333333333,5,2,2026-06-29,2026-06-29,2,5,1,1,7,3,Hibernating
C01852,132,7,3473.08,204.29882352941175,32,6,2024-12-18,2026-02-19,560,2,4,3,9,6,Potential Loyalists
C01853,32,44,76781.65,717.5855140186916,219,6,2024-04-16,2026-05-30,806,4,5,5,14,5,Champions
C01854,143,8,6306.87,300.32714285714286,43,6,2024-12-14,2026-02-08,564,2,4,4,10,6,Potential Loyalists
C01855,94,2,2453.86,490.77200000000005,9,3,2026-03-09,2026-03-29,114,3,1,2,6,0,Promising
C01856,42,10,5656.75,353.546875,27,5,2024-02-24,2026-05-20,858,4,4,4,12,5,Champions
C01857,61,19,18170.32,386.60255319148933,86,6,2024-03-08,2026-05-01,845,3,5,5,13,5,Champions
C01858,74,19,19950.53,399.01059999999995,102,6,2025-02-15,2026-04-18,501,3,5,5,13,5,Champions
C01859,249,2,1732.33,288.72166666666664,10,5,2024-08-29,2025-10-25,671,2,1,2,5,1,Needs Attention
C01860,43,10,8507.49,327.2111538461538,50,6,2024-06-07,2026-05-19,754,4,4,4,12,5,Champions
C01861,212,5,1785.81,119.054,28,6,2025-01-24,2025-12-01,523,2,3,2,7,6,Potential Loyalists
C01862,293,3,1839.1399999999999,262.7342857142857,9,4,2025-03-27,2025-09-11,461,2,2,2,6,1,Needs Attention
C01864,26,9,11617.2,505.0956521739131,49,6,2025-03-26,2026-06-05,462,4,4,5,13,4,Loyal Customers
C01865,70,11,6782.85,251.21666666666667,51,6,2025-07-07,2026-04-22,359,3,4,4,11,4,Loyal Customers
C01866,52,3,936.38,156.06333333333333,12,5,2025-01-14,2026-05-10,533,4,2,1,7,6,Potential Loyalists
C01868,296,3,1699.22,424.805,7,2,2024-11-15,2025-09-08,593,1,2,2,5,1,Needs Attention
C01869,6,28,37285.18,556.495223880597,128,6,2024-03-28,2026-06-25,825,5,5,5,15,5,Champions
C01870,299,3,873.42,97.04666666666667,14,4,2024-06-28,2025-09-05,733,1,2,1,4,2,At Risk
C01872,76,2,2334.21,389.035,10,3,2025-07-21,2026-04-16,345,3,2,2,7,0,Promising
C01873,3,12,10147.15,461.23409090909087,49,5,2024-11-05,2026-06-28,603,5,5,4,14,5,Champions
C01874,240,3,1781.44,296.9066666666667,13,3,2025-02-26,2025-11-03,490,2,2,2,6,0,Promising
C01876,438,1,84.21,84.21,1,1,2025-04-19,2025-04-19,438,1,1,1,3,2,At Risk
C01877,53,12,12603.46,406.5632258064516,61,6,2024-09-24,2026-05-09,645,4,5,5,14,5,Champions
C01878,218,6,4928.0199999999995,246.40099999999998,45,6,2024-12-12,2025-11-25,566,2,3,3,8,6,Potential Loyalists
C01879,214,2,264.56,52.912,8,4,2025-10-11,2025-11-29,263,2,2,1,5,3,Hibernating
C01880,255,2,705.83,117.63833333333334,14,5,2024-10-29,2025-10-19,610,2,2,1,5,2,At Risk
C01883,447,1,1477.63,1477.63,2,1,2025-04-10,2025-04-10,447,1,1,2,4,1,Needs Attention
C01884,10,18,13244.83,378.4237142857143,62,6,2025-01-28,2026-06-21,519,5,5,5,15,4,Loyal Customers
C01885,349,2,534.2,133.55,8,4,2024-12-02,2025-07-17,576,1,2,1,4,2,At Risk
C01886,136,9,9429.44,362.6707692307692,56,6,2024-09-09,2026-02-15,660,2,4,4,10,6,Potential Loyalists
C01887,162,16,14091.29,402.6082857142857,68,6,2024-07-23,2026-01-20,708,2,5,5,12,5,Champions
C01888,253,2,877.35,175.47,9,3,2025-06-16,2025-10-21,380,2,2,1,5,0,Promising
C01889,249,2,1450.1799999999998,362.54499999999996,9,3,2025-10-22,2025-10-25,252,2,2,2,6,0,Promising
C01890,80,13,16037.89,445.4969444444444,72,6,2024-03-30,2026-04-12,823,3,5,5,13,5,Champions
C01892,99,4,2936.85,293.685,22,6,2024-09-17,2026-03-24,652,3,3,3,9,6,Potential Loyalists
C01893,7,6,4101.37,315.49,23,5,2024-09-09,2026-06-24,660,5,3,3,11,6,Potential Loyalists
C01894,250,2,509.72999999999996,169.91,5,2,2025-05-10,2025-10-24,417,2,2,1,5,3,Hibernating
C01895,89,2,1226.02,306.505,7,4,2025-09-13,2026-04-03,291,3,2,2,7,0,Promising
C01897,1,10,10386.11,415.44440000000003,45,6,2025-08-31,2026-06-30,304,5,4,4,13,4,Loyal Customers
C01898,49,9,10170.74,406.82959999999997,45,5,2025-05-31,2026-05-13,396,4,4,4,12,4,Loyal Customers
C01899,441,4,3493.93,436.74125,19,4,2024-07-22,2025-04-16,709,1,3,3,7,1,Needs Attention
C01900,7,35,51815.77,563.2148913043478,171,6,2024-04-03,2026-06-24,819,5,5,5,15,5,Champions
C01901,63,3,2333.2,333.3142857142857,14,3,2025-12-17,2026-04-29,196,3,2,2,7,0,Promising
C01902,43,11,9977.69,399.10760000000005,42,6,2025-05-19,2026-05-19,408,4,4,4,12,4,Loyal Customers
C01903,1,8,9039.82,410.90090909090907,47,6,2024-03-17,2026-06-30,836,5,4,4,13,5,Champions
C01904,35,8,2845.61,189.70733333333334,26,6,2024-09-26,2026-05-27,643,4,4,3,11,6,Potential Loyalists
C01905,67,5,2140.26,142.68400000000003,31,5,2025-02-21,2026-04-25,495,3,3,2,8,6,Potential Loyalists
C01906,351,1,288.67,96.22333333333334,4,2,2025-07-15,2025-07-15,351,1,1,1,3,3,Hibernating
C01907,61,29,47323.25,614.5876623376623,159,6,2024-04-09,2026-05-01,813,3,5,5,13,5,Champions
C01909,93,9,3100.87,182.40411764705883,31,6,2024-04-18,2026-03-30,804,3,4,3,10,6,Potential Loyalists
C01910,98,4,4274.1900000000005,328.7838461538462,25,5,2024-05-03,2026-03-25,789,3,3,3,9,6,Potential Loyalists
C01911,26,12,6541.6900000000005,327.08450000000005,41,5,2024-04-09,2026-06-05,813,4,5,4,13,5,Champions
C01912,3,15,11293.26,322.66457142857143,65,6,2024-08-27,2026-06-28,673,5,5,5,15,5,Champions
C01913,42,10,8645.56,345.82239999999996,44,6,2025-03-24,2026-05-20,464,4,4,4,12,4,Loyal Customers
C01914,299,3,3831.5299999999997,478.94124999999997,15,5,2025-01-01,2025-09-05,546,1,2,3,6,1,Needs Attention
C01915,448,3,2891.7,578.3399999999999,11,4,2024-09-13,2025-04-09,656,1,2,3,6,1,Needs Attention
C01916,70,14,19313.59,482.83975,77,6,2024-05-13,2026-04-22,779,3,5,5,13,5,Champions
C01918,30,2,1336.08,334.02,9,3,2026-01-09,2026-06-01,173,4,2,2,8,0,Promising
C01919,9,3,655.91,109.31833333333333,11,4,2025-08-27,2026-06-22,308,5,2,1,8,3,Hibernating
C01920,178,2,1142.74,285.685,8,2,2025-11-01,2026-01-04,242,2,2,1,5,0,Promising
C01921,261,1,256.2,85.39999999999999,5,3,2025-10-13,2025-10-13,261,2,1,1,4,3,Hibernating
C01922,97,3,4194.09,599.1557142857143,19,3,2024-08-05,2026-03-26,695,3,2,3,8,6,Potential Loyalists
C01923,315,1,57.13,57.13,1,1,2025-08-20,2025-08-20,315,1,1,1,3,3,Hibernating
C01924,367,3,4729.03,472.90299999999996,17,4,2025-02-02,2025-06-29,514,1,2,3,6,1,Needs Attention
C01925,470,2,371.47,74.29400000000001,9,4,2024-12-08,2025-03-18,570,1,2,1,4,2,At Risk
C01926,3,3,2149.57,238.84111111111113,18,5,2024-02-16,2026-06-28,866,5,2,2,9,6,Potential Loyalists
C01927,591,5,1738.61,173.861,24,6,2024-04-08,2024-11-17,814,1,3,2,6,2,At Risk
C01928,21,9,7193.240000000001,359.66200000000003,46,6,2024-06-23,2026-06-10,738,5,4,4,13,5,Champions
C01929,97,2,520.16,130.04,7,4,2026-01-31,2026-03-26,151,3,2,1,6,3,Hibernating
C01931,525,3,1378.6999999999998,229.7833333333333,15,4,2024-03-20,2025-01-22,833,1,2,2,5,1,Needs Attention
C01932,129,5,3347.4700000000003,209.21687500000002,33,6,2024-12-30,2026-02-22,548,3,3,3,9,6,Potential Loyalists
C01933,133,3,2039.06,291.2942857142857,10,4,2024-11-15,2026-02-18,593,2,2,2,6,6,Potential Loyalists
C01934,69,1,131.83,131.83,3,1,2026-04-23,2026-04-23,69,3,1,1,5,3,Hibernating
C01936,5,17,15269.79,331.95195652173913,84,6,2024-05-12,2026-06-26,780,5,5,5,15,5,Champions
C01937,117,2,1288.16,257.632,11,2,2025-12-28,2026-03-06,185,3,2,2,7,0,Promising
C01939,49,9,3660.73,174.3204761904762,41,6,2025-04-23,2026-05-13,434,4,4,3,11,6,Potential Loyalists
C01940,314,4,2589.67,287.74111111111114,18,6,2024-10-09,2025-08-21,630,1,3,2,6,1,Needs Attention
C01941,54,2,319.85,79.9625,8,2,2025-10-27,2026-05-08,247,4,2,1,7,3,Hibernating
C01942,118,4,6546.4,727.3777777777777,18,3,2025-05-03,2026-03-05,424,3,3,4,10,4,Loyal Customers
C01944,19,16,14377.85,326.76931818181816,81,6,2024-09-25,2026-06-12,644,5,5,5,15,5,Champions
C01945,136,8,6339.12,316.956,41,6,2024-11-06,2026-02-15,602,2,4,4,10,6,Potential Loyalists
C01947,311,1,93.66,93.66,1,1,2025-08-24,2025-08-24,311,1,1,1,3,3,Hibernating
C01948,4,24,49054.94,743.2566666666667,146,6,2025-02-24,2026-06-27,492,5,5,5,15,5,Champions
C01949,18,7,4761.16,297.5725,31,6,2025-10-03,2026-06-13,271,5,4,3,12,4,Loyal Customers
C01950,45,2,1365.58,170.6975,18,4,2025-01-11,2026-05-17,536,4,2,2,8,6,Potential Loyalists
C01952,20,4,1833.4000000000003,305.5666666666667,9,4,2024-12-02,2026-06-11,576,5,3,2,10,6,Potential Loyalists
C01953,156,3,2532.68,253.26799999999997,23,5,2024-11-27,2026-01-26,581,2,2,2,6,6,Potential Loyalists
C01954,13,10,13609.7,504.062962962963,54,6,2025-06-21,2026-06-18,375,5,4,5,14,4,Loyal Customers
C01955,41,22,24686.13,433.09000000000003,112,6,2024-09-21,2026-05-21,648,4,5,5,14,5,Champions
C01956,313,7,7142.25,476.15,32,5,2025-02-23,2025-08-22,493,1,4,4,9,1,Needs Attention
C01957,62,2,1389.13,277.826,9,3,2025-12-16,2026-04-30,197,3,2,2,7,0,Promising
C01958,56,11,5186.66,259.33299999999997,37,6,2025-07-15,2026-05-06,351,4,4,3,11,4,Loyal Customers
C01960,17,31,34026.56,507.8591044776119,124,6,2024-02-21,2026-06-14,861,5,5,5,15,5,Champions
C01961,38,4,982.74,196.548,10,3,2025-12-03,2026-05-24,210,4,3,1,8,0,Promising
C01962,214,1,389.5,389.5,2,1,2025-11-29,2025-11-29,214,2,1,1,4,0,Promising
C01963,15,4,5571.25,557.125,22,5,2025-07-01,2026-06-16,365,5,3,4,12,4,Loyal Customers
C01964,35,3,3155.11,350.5677777777778,18,5,2025-07-21,2026-05-27,345,4,2,3,9,0,Promising
C01965,8,12,4778.81,207.77434782608697,39,6,2024-12-01,2026-06-23,577,5,5,3,13,6,Potential Loyalists
C01966,118,14,10502.68,283.85621621621624,69,6,2024-09-12,2026-03-05,657,3,5,4,12,5,Champions
C01967,12,13,9772.75,305.3984375,69,6,2025-04-30,2026-06-19,427,5,5,4,14,4,Loyal Customers
C01968,50,20,20454.16,524.465641025641,82,6,2024-05-19,2026-05-12,773,4,5,5,14,5,Champions
C01969,20,12,13027.09,420.2287096774194,62,6,2024-09-06,2026-06-11,663,5,5,5,15,5,Champions
C01970,399,6,3933.2900000000004,207.01526315789476,34,6,2024-07-05,2025-05-28,726,1,3,3,7,1,Needs Attention
C01971,145,6,5819.650000000001,342.3323529411765,36,6,2024-08-21,2026-02-06,679,2,3,4,9,6,Potential Loyalists
C01972,118,3,2959.58,591.9159999999999,11,4,2025-08-26,2026-03-05,309,3,2,3,8,0,Promising
C01973,122,16,24628.55,535.4032608695652,90,6,2024-09-19,2026-03-01,650,3,5,5,13,5,Champions
C01974,155,5,3199.96,246.15076923076924,18,6,2025-01-07,2026-01-27,540,2,3,3,8,6,Potential Loyalists
C01975,506,3,1325.27,147.25222222222223,18,5,2024-04-22,2025-02-10,800,1,2,2,5,2,At Risk
C01976,342,1,1411.45,705.725,5,2,2025-07-24,2025-07-24,342,1,1,2,4,0,Promising
C01977,69,9,6833.08,325.3847619047619,36,6,2025-01-04,2026-04-23,543,3,4,4,11,4,Loyal Customers
C01978,460,1,156.67000000000002,78.33500000000001,3,1,2025-03-28,2025-03-28,460,1,1,1,3,2,At Risk
C01979,63,4,3928.4300000000003,327.3691666666667,23,6,2025-05-11,2026-04-29,416,3,3,3,9,0,Promising
C01980,16,14,9930.41,320.3358064516129,60,6,2025-02-06,2026-06-15,510,5,5,4,14,4,Loyal Customers
C01981,53,12,7178.25,326.28409090909093,47,6,2024-09-30,2026-05-09,639,4,5,4,13,5,Champions
C01982,72,3,868.8100000000001,108.60125000000001,16,5,2025-08-01,2026-04-20,334,3,2,1,6,3,Hibernating
C01983,4,16,14756.94,434.02764705882356,68,6,2024-04-28,2026-06-27,794,5,5,5,15,5,Champions
C01984,92,3,1865.96,266.5657142857143,16,5,2024-08-19,2026-03-31,681,3,2,2,7,6,Potential Loyalists
C01985,122,4,2739.64,273.964,23,5,2025-03-27,2026-03-01,461,3,3,3,9,6,Potential Loyalists
C01986,195,1,1353.13,451.04333333333335,6,2,2025-12-18,2025-12-18,195,2,1,2,5,0,Promising
C01987,93,8,5393.64,317.2729411764706,36,5,2025-03-04,2026-03-30,484,3,4,4,11,4,Loyal Customers
C01988,479,2,2014.4099999999999,503.60249999999996,6,3,2025-02-13,2025-03-09,503,1,2,2,5,1,Needs Attention
C01991,3,8,12153.95,552.4522727272728,50,6,2025-08-12,2026-06-28,323,5,4,5,14,4,Loyal Customers
C01994,77,8,10597.36,557.7557894736842,37,5,2025-04-10,2026-04-15,447,3,4,4,11,4,Loyal Customers
C01995,17,4,1208.77,109.88818181818182,21,5,2024-10-23,2026-06-14,616,5,3,1,9,6,Potential Loyalists
C01997,59,5,6523.88,465.99142857142857,35,5,2025-03-05,2026-05-03,483,3,3,4,10,4,Loyal Customers
C01998,113,5,1366.83,227.80499999999998,10,4,2025-05-02,2026-03-10,425,3,3,2,8,0,Promising
C01999,255,6,6918.42,461.228,26,6,2025-01-01,2025-10-19,546,2,3,4,9,1,Needs Attention
C02000,116,5,6487.8,499.0615384615385,25,5,2024-11-25,2026-03-07,583,3,3,4,10,4,Loyal Customers
C02001,6,4,3203.47,320.347,22,4,2025-08-25,2026-06-25,310,5,3,3,11,0,Promising
C02002,142,12,6843.37,235.97827586206895,62,6,2024-02-25,2026-02-09,857,2,5,4,11,5,Champions
C02003,18,11,9157.98,305.26599999999996,59,6,2024-11-02,2026-06-13,606,5,4,4,13,5,Champions
C02004,451,1,99.18,99.18,1,1,2025-04-06,2025-04-06,451,1,1,1,3,2,At Risk
C02005,176,5,4481.29,298.75266666666664,26,6,2025-09-10,2026-01-06,294,2,3,3,8,0,Promising
C02007,2,28,32120.64,434.0627027027027,141,6,2024-06-08,2026-06-29,753,5,5,5,15,5,Champions
C02008,75,3,742.31,123.71833333333332,16,3,2024-03-02,2026-04-17,851,3,2,1,6,6,Potential Loyalists
C02009,334,5,2119.26,141.28400000000002,30,6,2024-12-11,2025-08-01,567,1,3,2,6,6,Potential Loyalists
C02010,6,11,12687.24,507.4896,42,5,2025-02-06,2026-06-25,510,5,4,5,14,4,Loyal Customers
C02011,338,1,377.37,94.3425,6,3,2025-07-28,2025-07-28,338,1,1,1,3,3,Hibernating
C02013,400,4,2317.2999999999997,210.66363636363633,24,6,2024-05-28,2025-05-27,764,1,3,2,6,1,Needs Attention
C02014,162,3,1191.32,198.5533333333333,11,5,2024-10-05,2026-01-20,634,2,2,1,5,6,Potential Loyalists
C02015,56,8,5784.83,304.46473684210525,39,6,2025-09-14,2026-05-06,290,4,4,4,12,4,Loyal Customers
C02016,24,13,16605.09,405.0021951219512,84,6,2024-06-27,2026-06-07,734,4,5,5,14,5,Champions
C02017,549,1,1605.8799999999999,401.46999999999997,9,3,2024-12-29,2024-12-29,549,1,1,2,4,1,Needs Attention
C02018,308,5,8629.04,454.16,35,6,2025-01-22,2025-08-27,525,1,3,4,8,1,Needs Attention
C02019,177,1,218.91,109.455,3,2,2026-01-05,2026-01-05,177,2,1,1,4,3,Hibernating
C02020,71,5,4619.67,355.35923076923075,23,5,2025-02-16,2026-04-21,500,3,3,3,9,6,Potential Loyalists
C02021,378,1,342.63,85.6575,6,4,2025-06-18,2025-06-18,378,1,1,1,3,3,Hibernating
C02022,118,5,5061.91,337.46066666666667,31,6,2024-05-16,2026-03-05,776,3,3,3,9,6,Potential Loyalists
C02023,208,5,2180.9,136.30625,31,6,2024-10-29,2025-12-05,610,2,3,2,7,6,Potential Loyalists
C02024,312,2,696.5799999999999,232.1933333333333,5,2,2025-03-01,2025-08-23,487,1,2,1,4,2,At Risk
C02025,33,1,36.54,18.27,2,2,2026-05-29,2026-05-29,33,4,1,1,6,3,Hibernating
C02027,397,4,2131.59,213.15900000000002,18,5,2024-07-24,2025-05-30,707,1,3,2,6,1,Needs Attention
C02028,103,10,7054.37,293.9320833333333,51,6,2025-01-10,2026-03-20,537,3,4,4,11,4,Loyal Customers
C02030,77,1,2053.2799999999997,513.3199999999999,10,3,2026-04-15,2026-04-15,77,3,1,2,6,0,Promising
C02031,57,5,1135.22,141.9025,14,5,2025-03-06,2026-05-05,482,4,3,1,8,6,Potential Loyalists
C02032,21,17,14639.55,365.98875,82,6,2025-01-07,2026-06-10,540,5,5,5,15,5,Champions
C02033,39,12,12539.49,432.3962068965517,57,6,2024-05-22,2026-05-23,770,4,5,5,14,5,Champions
C02034,237,2,2575.66,429.27666666666664,13,5,2025-06-30,2025-11-06,366,2,2,2,6,0,Promising
C02035,77,8,6656.68,302.5763636363636,37,6,2024-09-05,2026-04-15,664,3,4,4,11,6,Potential Loyalists
C02036,25,18,15893.82,317.8764,90,6,2024-10-19,2026-06-06,620,4,5,5,14,5,Champions
C02037,71,3,2498.66,312.3325,17,6,2025-04-09,2026-04-21,448,3,2,2,7,0,Promising
C02038,176,2,2759.66,689.915,9,4,2025-08-27,2026-01-06,308,2,2,3,7,0,Promising
C02039,391,2,375.97999999999996,187.98999999999998,2,2,2025-04-30,2025-06-05,427,1,2,1,4,2,At Risk
C02040,98,11,18941.99,676.4996428571429,62,6,2025-01-18,2026-03-25,529,3,4,5,12,4,Loyal Customers
C02041,85,8,6715.68,268.6272,55,6,2025-10-03,2026-04-07,271,3,4,4,11,4,Loyal Customers
C02042,451,5,2670.5099999999998,222.5425,24,6,2024-06-22,2025-04-06,739,1,3,3,7,1,Needs Attention
C02043,60,2,1313.16,656.58,3,2,2026-02-22,2026-05-02,129,3,2,2,7,0,Promising
C02044,139,1,1337.46,445.82,8,3,2026-02-12,2026-02-12,139,2,1,2,5,0,Promising
C02045,507,1,1139.71,284.9275,7,3,2025-02-09,2025-02-09,507,1,1,1,3,2,At Risk
C02047,292,4,5722.81,440.2161538461539,30,5,2024-12-08,2025-09-12,570,2,3,4,9,1,Needs Attention
C02048,419,1,844.4399999999999,211.10999999999999,11,1,2025-05-08,2025-05-08,419,1,1,1,3,2,At Risk
C02049,65,4,1225.11,175.01571428571427,10,4,2025-06-30,2026-04-27,366,3,3,2,8,0,Promising
C02051,13,22,24152.56,447.26962962962966,101,6,2024-10-15,2026-06-18,624,5,5,5,15,5,Champions
C02052,8,10,5206.21,226.35695652173914,48,6,2024-03-28,2026-06-23,825,5,4,4,13,6,Potential Loyalists
C02053,220,4,2791.39,199.385,27,6,2025-02-19,2025-11-23,497,2,3,3,8,6,Potential Loyalists
C02054,641,3,1878.15,208.68333333333334,19,5,2024-05-18,2024-09-28,774,1,2,2,5,2,At Risk
C02055,380,3,2525.48,315.685,20,5,2025-01-09,2025-06-16,538,1,2,2,5,1,Needs Attention
C02056,57,28,33784.93,544.9182258064516,118,6,2024-06-16,2026-05-05,745,4,5,5,14,5,Champions
C02058,529,1,498.78,498.78,2,1,2025-01-18,2025-01-18,529,1,1,1,3,1,Needs Attention
C02059,158,2,1154.79,230.958,11,3,2025-09-18,2026-01-24,286,2,2,1,5,0,Promising
C02060,155,6,7246.64,426.2729411764706,35,6,2025-03-01,2026-01-27,487,2,3,4,9,4,Loyal Customers
C02061,67,1,1010.41,252.6025,7,3,2026-04-25,2026-04-25,67,3,1,1,5,0,Promising
C02063,26,19,16912.95,412.5109756097561,88,6,2024-01-28,2026-06-05,885,4,5,5,14,5,Champions
C02064,12,29,42364.7,529.5587499999999,166,6,2024-12-01,2026-06-19,577,5,5,5,15,5,Champions
C02065,139,8,7530.3099999999995,376.5155,39,6,2024-06-21,2026-02-12,740,2,4,4,10,6,Potential Loyalists
C02066,92,3,4758.2,528.6888888888889,23,5,2025-05-14,2026-03-31,413,3,2,3,8,0,Promising
C02067,408,3,1300.58,185.79714285714286,13,5,2024-07-12,2025-05-19,719,1,2,2,5,2,At Risk
C02068,2,13,16190.67,376.52720930232556,80,6,2024-09-13,2026-06-29,656,5,5,5,15,5,Champions
C02069,310,3,1687.53,210.94125,16,5,2024-12-16,2025-08-25,562,1,2,2,5,1,Needs Attention
C02070,67,35,41153.479999999996,579.6264788732394,139,6,2024-11-03,2026-04-25,605,3,5,5,13,5,Champions
C02071,111,12,9687.52,322.9173333333334,53,6,2024-06-21,2026-03-12,740,3,5,4,12,5,Champions
